date,x
2.02483E+12,12.067075729370117
2.02483E+12,-7.664138794
2.02483E+12,2.7102363109588623
2.02483E+11,-5.07361269
2.02483E+11,2.008735179901123
2.02483E+11,-4.908412933
2.02483E+12,-1.072602391
2.02483E+12,-2.932897091
2.02483E+12,2.2146365642547607
2.02483E+12,1.4484920501708984
