date,z
2.02483E+12,10.271424293518066
2.02483E+12,-4.857835293
2.02483E+11,5.415983677
2.02483E+11,2.0159177780151367
2.02483E+11,3.1316158771514893
2.02483E+11,4.491522312164307
2.02483E+12,1.6950948238372803
2.02483E+12,2.300827741622925
2.02483E+12,2.013523578643799
2.02483E+12,0.47405192255973816
